TBL_NM,PRD_DE,TBL_ID,ITM_NM,ITM_NM_ENG,ITM_ID,UNIT_NM,ORG_ID,UNIT_NM_ENG,C1_OBJ_NM,C1_OBJ_NM_ENG,C2_OBJ_NM,C2_OBJ_NM_ENG,DT,PRD_SE,C2,C1,C1_NM,C2_NM,C1_NM_ENG,C2_NM_ENG,LST_CHN_DE
소득구간별 가구당 월평균 가계수지 (도시1인이상),202304,DT_1L9U029,근로자외가구,Other households (average),T150,원,101,Won,소득구간별,By income group,가계수지항목별,By the item of monthly income ＆ expenditure of household,24372.825,Q,H1,M0,전체 평균,곡물,Total average,Cereals,2024-02-24
소득구간별 가구당 월평균 가계수지 (도시1인이상),202401,DT_1L9U029,근로자외가구,Other households (average),T150,원,101,Won,소득구간별,By income group,가계수지항목별,By the item of monthly income ＆ expenditure of household,16887.768,Q,H1,M0,전체 평균,곡물,Total average,Cereals,2024-05-20
소득구간별 가구당 월평균 가계수지 (도시1인이상),202304,DT_1L9U029,전체가구,All households (average),T110,원,101,Won,소득구간별,By income group,가계수지항목별,By the item of monthly income ＆ expenditure of household,20074.067,Q,H2,M0,전체 평균,곡물가공품,Total average,Processed cereals,2024-02-24
소득구간별 가구당 월평균 가계수지 (도시1인이상),202401,DT_1L9U029,전체가구,All households (average),T110,원,101,Won,소득구간별,By income group,가계수지항목별,By the item of monthly income ＆ expenditure of household,21416.287,Q,H2,M0,전체 평균,곡물가공품,Total average,Processed cereals,2024-05-20
소득구간별 가구당 월평균 가계수지 (도시1인이상),202304,DT_1L9U029,근로자가구,Salary ＆ wage earners' households (average),T120,원,101,Won,소득구간별,By income group,가계수지항목별,By the item of monthly income ＆ expenditure of household,20686.697,Q,H2,M0,전체 평균,곡물가공품,Total average,Processed cereals,2024-02-24
소득구간별 가구당 월평균 가계수지 (도시1인이상),202401,DT_1L9U029,근로자가구,Salary ＆ wage earners' households (average),T120,원,101,Won,소득구간별,By income group,가계수지항목별,By the item of monthly income ＆ expenditure of household,21926.153,Q,H2,M0,전체 평균,곡물가공품,Total average,Processed cereals,2024-05-20
소득구간별 가구당 월평균 가계수지 (도시1인이상),202304,DT_1L9U029,근로자외가구,Other households (average),T150,원,101,Won,소득구간별,By income group,가계수지항목별,By the item of monthly income ＆ expenditure of household,18983.444,Q,H2,M0,전체 평균,곡물가공품,Total average,Processed cereals,2024-02-24
소득구간별 가구당 월평균 가계수지 (도시1인이상),202401,DT_1L9U029,근로자외가구,Other households (average),T150,원,101,Won,소득구간별,By income group,가계수지항목별,By the item of monthly income ＆ expenditure of household,20528.554,Q,H2,M0,전체 평균,곡물가공품,Total average,Processed cereals,2024-05-20
소득구간별 가구당 월평균 가계수지 (도시1인이상),202304,DT_1L9U029,전체가구,All households (average),T110,원,101,Won,소득구간별,By income group,가계수지항목별,By the item of monthly income ＆ expenditure of household,32251.907,Q,H3,M0,전체 평균,빵및떡류,Total average,Bread and rice cakes,2024-02-24
소득구간별 가구당 월평균 가계수지 (도시1인이상),202401,DT_1L9U029,전체가구,All households (average),T110,원,101,Won,소득구간별,By income group,가계수지항목별,By the item of monthly income ＆ expenditure of household,31370.231,Q,H3,M0,전체 평균,빵및떡류,Total average,Bread and rice cakes,2024-05-20
소득구간별 가구당 월평균 가계수지 (도시1인이상),202304,DT_1L9U029,근로자가구,Salary ＆ wage earners' households (average),T120,원,101,Won,소득구간별,By income group,가계수지항목별,By the item of monthly income ＆ expenditure of household,34963.476,Q,H3,M0,전체 평균,빵및떡류,Total average,Bread and rice cakes,2024-02-24
소득구간별 가구당 월평균 가계수지 (도시1인이상),202401,DT_1L9U029,근로자가구,Salary ＆ wage earners' households (average),T120,원,101,Won,소득구간별,By income group,가계수지항목별,By the item of monthly income ＆ expenditure of household,34009.468,Q,H3,M0,전체 평균,빵및떡류,Total average,Bread and rice cakes,2024-05-20
소득구간별 가구당 월평균 가계수지 (도시1인이상),202304,DT_1L9U029,근로자외가구,Other households (average),T150,원,101,Won,소득구간별,By income group,가계수지항목별,By the item of monthly income ＆ expenditure of household,27424.688,Q,H3,M0,전체 평균,빵및떡류,Total average,Bread and rice cakes,2024-02-24
소득구간별 가구당 월평균 가계수지 (도시1인이상),202401,DT_1L9U029,근로자외가구,Other households (average),T150,원,101,Won,소득구간별,By income group,가계수지항목별,By the item of monthly income ＆ expenditure of household,26775.031,Q,H3,M0,전체 평균,빵및떡류,Total average,Bread and rice cakes,2024-05-20
소득구간별 가구당 월평균 가계수지 (도시1인이상),202304,DT_1L9U029,전체가구,All households (average),T110,원,101,Won,소득구간별,By income group,가계수지항목별,By the item of monthly income ＆ expenditure of household,57928.805,Q,H4,M0,전체 평균,육류,Total average,Meat,2024-02-24
소득구간별 가구당 월평균 가계수지 (도시1인이상),202401,DT_1L9U029,전체가구,All households (average),T110,원,101,Won,소득구간별,By income group,가계수지항목별,By the item of monthly income ＆ expenditure of household,64970.568,Q,H4,M0,전체 평균,육류,Total average,Meat,2024-05-20
소득구간별 가구당 월평균 가계수지 (도시1인이상),202304,DT_1L9U029,근로자가구,Salary ＆ wage earners' households (average),T120,원,101,Won,소득구간별,By income group,가계수지항목별,By the item of monthly income ＆ expenditure of household,58964.275,Q,H4,M0,전체 평균,육류,Total average,Meat,2024-02-24
소득구간별 가구당 월평균 가계수지 (도시1인이상),202401,DT_1L9U029,근로자가구,Salary ＆ wage earners' households (average),T120,원,101,Won,소득구간별,By income group,가계수지항목별,By the item of monthly income ＆ expenditure of household,65325.941,Q,H4,M0,전체 평균,육류,Total average,Meat,2024-05-20
소득구간별 가구당 월평균 가계수지 (도시1인이상),202304,DT_1L9U029,근로자외가구,Other households (average),T150,원,101,Won,소득구간별,By income group,가계수지항목별,By the item of monthly income ＆ expenditure of household,56085.43,Q,H4,M0,전체 평균,육류,Total average,Meat,2024-02-24
소득구간별 가구당 월평균 가계수지 (도시1인이상),202401,DT_1L9U029,근로자외가구,Other households (average),T150,원,101,Won,소득구간별,By income group,가계수지항목별,By the item of monthly income ＆ expenditure of household,64351.823,Q,H4,M0,전체 평균,육류,Total average,Meat,2024-05-20
소득구간별 가구당 월평균 가계수지 (도시1인이상),202304,DT_1L9U029,전체가구,All households (average),T110,원,101,Won,소득구간별,By income group,가계수지항목별,By the item of monthly income ＆ expenditure of household,16388.742,Q,H5,M0,전체 평균,육류가공품,Total average,Processed meat,2024-02-24
소득구간별 가구당 월평균 가계수지 (도시1인이상),202401,DT_1L9U029,전체가구,All households (average),T110,원,101,Won,소득구간별,By income group,가계수지항목별,By the item of monthly income ＆ expenditure of household,18423.688,Q,H5,M0,전체 평균,육류가공품,Total average,Processed meat,2024-05-20
소득구간별 가구당 월평균 가계수지 (도시1인이상),202304,DT_1L9U029,근로자가구,Salary ＆ wage earners' households (average),T120,원,101,Won,소득구간별,By income group,가계수지항목별,By the item of monthly income ＆ expenditure of household,17490.885,Q,H5,M0,전체 평균,육류가공품,Total average,Processed meat,2024-02-24
소득구간별 가구당 월평균 가계수지 (도시1인이상),202401,DT_1L9U029,근로자가구,Salary ＆ wage earners' households (average),T120,원,101,Won,소득구간별,By income group,가계수지항목별,By the item of monthly income ＆ expenditure of household,19055.178,Q,H5,M0,전체 평균,육류가공품,Total average,Processed meat,2024-05-20
소득구간별 가구당 월평균 가계수지 (도시1인이상),202304,DT_1L9U029,근로자외가구,Other households (average),T150,원,101,Won,소득구간별,By income group,가계수지항목별,By the item of monthly income ＆ expenditure of household,14426.673,Q,H5,M0,전체 평균,육류가공품,Total average,Processed meat,2024-02-24
소득구간별 가구당 월평균 가계수지 (도시1인이상),202401,DT_1L9U029,근로자외가구,Other households (average),T150,원,101,Won,소득구간별,By income group,가계수지항목별,By the item of monthly income ＆ expenditure of household,17324.194,Q,H5,M0,전체 평균,육류가공품,Total average,Processed meat,2024-05-20
소득구간별 가구당 월평균 가계수지 (도시1인이상),202304,DT_1L9U029,전체가구,All households (average),T110,원,101,Won,소득구간별,By income group,가계수지항목별,By the item of monthly income ＆ expenditure of household,20984.379,Q,H6,M0,전체 평균,신선수산동물,Total average,Fresh fish and shellfish,2024-02-24
소득구간별 가구당 월평균 가계수지 (도시1인이상),202401,DT_1L9U029,전체가구,All households (average),T110,원,101,Won,소득구간별,By income group,가계수지항목별,By the item of monthly income ＆ expenditure of household,20321.007,Q,H6,M0,전체 평균,신선수산동물,Total average,Fresh fish and shellfish,2024-05-20
소득구간별 가구당 월평균 가계수지 (도시1인이상),202304,DT_1L9U029,근로자가구,Salary ＆ wage earners' households (average),T120,원,101,Won,소득구간별,By income group,가계수지항목별,By the item of monthly income ＆ expenditure of household,19246.511,Q,H6,M0,전체 평균,신선수산동물,Total average,Fresh fish and shellfish,2024-02-24
소득구간별 가구당 월평균 가계수지 (도시1인이상),202401,DT_1L9U029,근로자가구,Salary ＆ wage earners' households (average),T120,원,101,Won,소득구간별,By income group,가계수지항목별,By the item of monthly income ＆ expenditure of household,18532.905,Q,H6,M0,전체 평균,신선수산동물,Total average,Fresh fish and shellfish,2024-05-20
소득구간별 가구당 월평균 가계수지 (도시1인이상),202304,DT_1L9U029,근로자외가구,Other households (average),T150,원,101,Won,소득구간별,By income group,가계수지항목별,By the item of monthly income ＆ expenditure of household,24078.183,Q,H6,M0,전체 평균,신선수산동물,Total average,Fresh fish and shellfish,2024-02-24
소득구간별 가구당 월평균 가계수지 (도시1인이상),202401,DT_1L9U029,근로자외가구,Other households (average),T150,원,101,Won,소득구간별,By income group,가계수지항목별,By the item of monthly income ＆ expenditure of household,23434.29,Q,H6,M0,전체 평균,신선수산동물,Total average,Fresh fish and shellfish,2024-05-20
소득구간별 가구당 월평균 가계수지 (도시1인이상),202304,DT_1L9U029,전체가구,All households (average),T110,원,101,Won,소득구간별,By income group,가계수지항목별,By the item of monthly income ＆ expenditure of household,5592.286,Q,H7,M0,전체 평균,염건수산동물,Total average,Salted and dried fish ＆ shellfish,2024-02-24
